Pincode,Pickup,Delivery,city,state,Oda Charge BucketName,Oda Charge BucketValue,Opa Extra Tat,Oda Extra Tat
131032,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131033,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
131034,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131035,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131036,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
131037,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131038,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131040,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131104,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131105,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131106,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131107,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131108,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131109,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131110,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131111,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
131112,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
131113,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131114,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
131115,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
131303,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131310,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
131407,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
132000,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
132002,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,0
132003,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
132011,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
132020,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
132021,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
132025,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
132026,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132027,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132029,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132032,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132034,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132035,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132038,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
132042,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132043,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132044,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132045,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132047,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
132048,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132049,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
132050,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132051,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132052,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132053,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132058,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132100,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132109,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132110,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132111,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132112,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132118,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132119,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
132120,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
132121,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132123,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132124,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132125,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132128,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132129,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132130,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132131,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
132132,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132133,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132134,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132135,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
132136,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132137,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132138,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132139,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132141,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132142,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132143,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132144,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132146,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132147,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132148,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132149,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132150,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132151,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132152,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132153,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132154,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
132155,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
133000,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
133002,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
133003,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,0
133007,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
133021,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,0
133105,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
133208,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
134000,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
134001,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,0
134002,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
134004,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,0
134006,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
134009,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
134011,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,0
134012,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,0
134110,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
134111,INACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
134115,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
134119,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
134151,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,0
134152,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,0
134206,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
134603,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
135000,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
135104,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
135105,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
135121,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
135136,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
136032,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
136036,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
136116,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
140002,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
140055,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
140100,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
140104,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,0
140105,INACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
140106,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,2
140120,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
140121,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
140202,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,0
140203,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
140204,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
140302,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
140304,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
140502,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
140503,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
140630,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
140801,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
140803,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
141000,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
141005,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
141009,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
141019,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,null ,0
141020,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,0
141026,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
141111,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
141124,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
141128,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
141220,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141221,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141229,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141230,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141231,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141234,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141235,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141301,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141302,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141303,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141304,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141305,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141306,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141307,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141308,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141309,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141310,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141311,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141315,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141316,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141317,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141318,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141400,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
141402,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141403,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
141406,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
141407,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
141420,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
142020,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
142051,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
142059,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
142061,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
142063,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
142112,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
142113,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
142126,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
142216,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
142616,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
142617,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
142618,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
142630,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143000,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,0
143007,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
143010,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
143021,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
143026,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
143036,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
143066,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
143093,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
143104,INACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
143106,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
143110,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,0
143123,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143144,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143148,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143150,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143171,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143181,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143185,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143200,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143208,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143215,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143216,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143219,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143220,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143221,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143252,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143254,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143256,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143269,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143288,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143290,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143293,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143295,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143306,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
143310,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143312,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143314,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143315,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143317,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143318,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143319,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143322,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143327,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143338,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143339,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143340,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143347,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143370,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143371,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143372,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143380,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143382,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143417,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
143418,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
143420,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143421,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143423,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Difficult Terrain ,2,0,3
143426,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143439,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143449,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143452,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143461,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143503,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
143508,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143510,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143523,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
143524,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
143535,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143536,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143537,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143538,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
143607,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144013,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
144014,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
144015,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
144016,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
144017,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
144018,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
144019,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
144038,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144046,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
144047,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
144048,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
144049,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
144107,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144109,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,0,3
144203,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144218,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144225,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144241,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144304,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144308,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144316,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144318,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144400,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144423,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144424,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
144619,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
